createDt,deathCnt,defCnt,gubun,gubunCn,gubunEn,incDec,isolClearCnt,isolIngCnt,localOccCnt,overFlowCnt,qurRate,seq,stdDay,updateDt
2020-06-07 09:00:00.000,0,279,인천,仁川,Incheon,6,118,161,6,0,9.44,2656,2020년 06월 07일 00시,2021-09-16 10:11:33.897
2020-06-07 09:00:00.000,0,32,광주,光州,Gwangju,0,30,2,0,0,2.20,2655,2020년 06월 07일 00시,2021-09-16 10:11:33.897
2020-06-07 09:00:00.000,1,46,대전,大田,Daejeon,0,42,3,0,0,3.12,2654,2020년 06월 07일 00시,2021-09-16 10:11:33.897
2020-06-07 09:00:00.000,1,53,울산,蔚山,Ulsan,1,46,6,0,1,4.62,2653,2020년 06월 07일 00시,2021-09-16 10:11:33.897
2020-06-07 09:00:00.000,0,47,세종,世宗,Sejong,0,47,0,0,0,13.73,2652,2020년 06월 07일 00시,2021-09-16 10:11:33.897
2020-06-07 09:00:00.000,19,934,경기,京畿,Gyeonggi-do,19,677,238,19,0,7.05,2651,2020년 06월 07일 00시,2021-09-16 10:11:33.897
2020-06-07 09:00:00.000,3,58,강원,江原,Gangwon-do,0,51,4,0,0,3.76,2650,2020년 06월 07일 00시,2021-09-16 10:11:33.897
2020-06-07 09:00:00.000,0,61,충북,忠北,Chungcheongbuk-do,1,49,12,0,1,3.81,2649,2020년 06월 07일 00시,2021-09-16 10:11:33.897
2020-06-07 09:00:00.000,0,148,충남,忠南,Chungcheongnam-do,0,143,5,0,0,6.97,2648,2020년 06월 07일 00시,2021-09-16 10:11:33.897
2020-06-07 09:00:00.000,0,21,전북,全北,Jeollabuk-do,0,19,2,0,0,1.16,2647,2020년 06월 07일 00시,2021-09-16 10:11:33.897
2020-06-07 09:00:00.000,0,20,전남,全南,Jeollanam-do,0,17,3,0,0,1.07,2646,2020년 06월 07일 00시,2021-09-16 10:11:33.897
2020-06-07 09:00:00.000,54,1383,경북,庆北,Gyeongsangbuk-do,0,1304,25,0,0,51.94,2645,2020년 06월 07일 00시,2021-09-16 10:11:33.897
2020-06-07 09:00:00.000,0,124,경남,庆南,Gyeongsangnam-do,0,122,2,0,0,3.69,2644,2020년 06월 07일 00시,2021-09-16 10:11:33.897
2020-06-07 09:00:00.000,0,15,제주,济州,Jeju,0,13,2,0,0,2.24,2643,2020년 06월 07일 00시,2021-09-16 10:11:33.897
2020-06-07 09:00:00.000,0,547,검역,隔離區,Lazaretto,2,442,105,0,2,0.00,2642,2020년 06월 07일 00시,2021-09-16 10:11:33.897
2020-06-06 09:00:00.000,273,11719,합계,合计,Total,51,10531,915,43,8,22.60,2641,2020년 06월 06일 00시,2021-09-16 10:11:33.897
2020-06-06 09:00:00.000,4,947,서울,首尔,Seoul,23,651,292,23,0,9.73,2640,2020년 06월 06일 00시,2021-09-16 10:11:33.897
2020-06-06 09:00:00.000,3,147,부산,釜山,Busan,0,139,5,0,0,4.31,2639,2020년 06월 06일 00시,2021-09-16 10:11:33.897
2020-06-06 09:00:00.000,188,6886,대구,大邱,Daegu,0,6638,60,0,0,282.62,2638,2020년 06월 06일 00시,2021-09-16 10:11:33.897
2020-06-06 09:00:00.000,0,273,인천,仁川,Incheon,11,110,163,10,1,9.24,2637,2020년 06월 06일 00시,2021-09-16 10:11:33.897
2020-06-06 09:00:00.000,0,32,광주,光州,Gwangju,0,30,2,0,0,2.20,2636,2020년 06월 06일 00시,2021-09-16 10:11:33.897
2020-06-06 09:00:00.000,1,46,대전,大田,Daejeon,0,42,3,0,0,3.12,2635,2020년 06월 06일 00시,2021-09-16 10:11:33.897
2020-06-06 09:00:00.000,1,52,울산,蔚山,Ulsan,0,46,5,0,0,4.53,2634,2020년 06월 06일 00시,2021-09-16 10:11:33.897
2020-06-06 09:00:00.000,0,47,세종,世宗,Sejong,0,47,0,0,0,13.73,2633,2020년 06월 06일 00시,2021-09-16 10:11:33.897
2020-06-06 09:00:00.000,19,915,경기,京畿,Gyeonggi-do,8,672,224,7,1,6.91,2632,2020년 06월 06일 00시,2021-09-16 10:11:33.897
2020-06-06 09:00:00.000,3,58,강원,江原,Gangwon-do,1,51,4,1,0,3.76,2631,2020년 06월 06일 00시,2021-09-16 10:11:33.897
2020-06-06 09:00:00.000,0,60,충북,忠北,Chungcheongbuk-do,0,49,11,0,0,3.75,2630,2020년 06월 06일 00시,2021-09-16 10:11:33.897
2020-06-06 09:00:00.000,0,148,충남,忠南,Chungcheongnam-do,1,143,5,1,0,6.97,2629,2020년 06월 06일 00시,2021-09-16 10:11:33.897
2020-06-06 09:00:00.000,0,21,전북,全北,Jeollabuk-do,0,19,2,0,0,1.16,2628,2020년 06월 06일 00시,2021-09-16 10:11:33.897
2020-06-06 09:00:00.000,0,20,전남,全南,Jeollanam-do,0,17,3,0,0,1.07,2627,2020년 06월 06일 00시,2021-09-16 10:11:33.897
2020-06-06 09:00:00.000,54,1383,경북,庆北,Gyeongsangbuk-do,1,1303,26,1,0,51.94,2626,2020년 06월 06일 00시,2021-09-16 10:11:33.897
2020-06-06 09:00:00.000,0,124,경남,庆南,Gyeongsangnam-do,1,122,2,0,1,3.69,2625,2020년 06월 06일 00시,2021-09-16 10:11:33.897
2020-06-06 09:00:00.000,0,15,제주,济州,Jeju,0,13,2,0,0,2.24,2624,2020년 06월 06일 00시,2021-09-16 10:11:33.897
2020-06-06 09:00:00.000,0,545,검역,隔離區,Lazaretto,5,439,106,0,5,0.00,2623,2020년 06월 06일 00시,2021-09-16 10:11:33.897
2020-06-05 09:00:00.000,273,11668,합계,合计,Total,39,10505,890,34,5,22.50,2622,2020년 06월 05일 00시,2021-09-16 10:11:33.897
2020-06-05 09:00:00.000,4,924,서울,首尔,Seoul,15,645,275,15,0,9.49,2621,2020년 06월 05일 00시,2021-09-16 10:11:33.897
2020-06-05 09:00:00.000,3,147,부산,釜山,Busan,0,138,6,0,0,4.31,2620,2020년 06월 05일 00시,2021-09-16 10:11:33.897
2020-06-05 09:00:00.000,188,6886,대구,大邱,Daegu,1,6634,64,1,0,282.62,2619,2020년 06월 05일 00시,2021-09-16 10:11:33.897
2020-06-05 09:00:00.000,0,262,인천,仁川,Incheon,6,107,155,6,0,8.86,2618,2020년 06월 05일 00시,2021-09-16 10:11:33.897
2020-06-05 09:00:00.000,0,32,광주,光州,Gwangju,0,30,2,0,0,2.20,2617,2020년 06월 05일 00시,2021-09-16 10:11:33.897
2020-06-05 09:00:00.000,1,46,대전,大田,Daejeon,0,42,3,0,0,3.12,2616,2020년 06월 05일 00시,2021-09-16 10:11:33.897
2020-06-05 09:00:00.000,1,52,울산,蔚山,Ulsan,0,46,5,0,0,4.53,2615,2020년 06월 05일 00시,2021-09-16 10:11:33.897
2020-06-05 09:00:00.000,0,47,세종,世宗,Sejong,0,47,0,0,0,13.73,2614,2020년 06월 05일 00시,2021-09-16 10:11:33.897
2020-06-05 09:00:00.000,19,907,경기,京畿,Gyeonggi-do,13,664,224,10,3,6.85,2613,2020년 06월 05일 00시,2021-09-16 10:11:33.897
2020-06-05 09:00:00.000,3,57,강원,江原,Gangwon-do,0,51,3,0,0,3.70,2612,2020년 06월 05일 00시,2021-09-16 10:11:33.897
2020-06-05 09:00:00.000,0,60,충북,忠北,Chungcheongbuk-do,0,49,11,0,0,3.75,2611,2020년 06월 05일 00시,2021-09-16 10:11:33.897
2020-06-05 09:00:00.000,0,147,충남,忠南,Chungcheongnam-do,1,143,4,1,0,6.93,2610,2020년 06월 05일 00시,2021-09-16 10:11:33.897
2020-06-05 09:00:00.000,0,21,전북,全北,Jeollabuk-do,0,19,2,0,0,1.16,2609,2020년 06월 05일 00시,2021-09-16 10:11:33.897
2020-06-05 09:00:00.000,0,20,전남,全南,Jeollanam-do,0,17,3,0,0,1.07,2608,2020년 06월 05일 00시,2021-09-16 10:11:33.897
2020-06-05 09:00:00.000,54,1382,경북,庆北,Gyeongsangbuk-do,2,1302,26,1,1,51.91,2607,2020년 06월 05일 00시,2021-09-16 10:11:33.897
2020-06-05 09:00:00.000,0,123,경남,庆南,Gyeongsangnam-do,0,121,2,0,0,3.66,2606,2020년 06월 05일 00시,2021-09-16 10:11:33.897
2020-06-05 09:00:00.000,0,15,제주,济州,Jeju,0,13,2,0,0,2.24,2605,2020년 06월 05일 00시,2021-09-16 10:11:33.897
2020-06-05 09:00:00.000,0,540,검역,隔離區,Lazaretto,1,437,103,0,1,0.00,2604,2020년 06월 05일 00시,2021-09-16 10:11:33.897
2020-06-04 09:00:00.000,273,11629,합계,合计,Total,39,10498,858,33,6,22.43,2603,2020년 06월 04일 00시,2021-09-16 10:11:33.897
2020-06-04 09:00:00.000,4,909,서울,首尔,Seoul,14,644,261,13,1,9.34,2602,2020년 06월 04일 00시,2021-09-16 10:11:33.897
2020-06-04 09:00:00.000,3,147,부산,釜山,Busan,0,138,6,0,0,4.31,2601,2020년 06월 04일 00시,2021-09-16 10:11:33.897
2020-06-04 09:00:00.000,188,6885,대구,大邱,Daegu,0,6634,63,0,0,282.58,2600,2020년 06월 04일 00시,2021-09-16 10:11:33.897
2020-06-04 09:00:00.000,0,256,인천,仁川,Incheon,7,105,151,7,0,8.66,2599,2020년 06월 04일 00시,2021-09-16 10:11:33.897
2020-06-04 09:00:00.000,0,32,광주,光州,Gwangju,0,30,2,0,0,2.20,2598,2020년 06월 04일 00시,2021-09-16 10:11:33.897
2020-06-04 09:00:00.000,1,46,대전,大田,Daejeon,0,42,3,0,0,3.12,2597,2020년 06월 04일 00시,2021-09-16 10:11:33.897
2020-06-04 09:00:00.000,1,52,울산,蔚山,Ulsan,0,46,5,0,0,4.53,2596,2020년 06월 04일 00시,2021-09-16 10:11:33.897
2020-06-04 09:00:00.000,0,47,세종,世宗,Sejong,0,47,0,0,0,13.73,2595,2020년 06월 04일 00시,2021-09-16 10:11:33.897
2020-06-04 09:00:00.000,19,894,경기,京畿,Gyeonggi-do,15,664,211,13,2,6.75,2594,2020년 06월 04일 00시,2021-09-16 10:11:33.897
2020-06-04 09:00:00.000,3,57,강원,江原,Gangwon-do,0,51,3,0,0,3.70,2593,2020년 06월 04일 00시,2021-09-16 10:11:33.897
2020-06-04 09:00:00.000,0,60,충북,忠北,Chungcheongbuk-do,0,49,11,0,0,3.75,2592,2020년 06월 04일 00시,2021-09-16 10:11:33.897
2020-06-04 09:00:00.000,0,146,충남,忠南,Chungcheongnam-do,0,142,4,0,0,6.88,2591,2020년 06월 04일 00시,2021-09-16 10:11:33.897
2020-06-04 09:00:00.000,0,21,전북,全北,Jeollabuk-do,0,19,2,0,0,1.16,2590,2020년 06월 04일 00시,2021-09-16 10:11:33.897
2020-06-04 09:00:00.000,0,20,전남,全南,Jeollanam-do,0,17,3,0,0,1.07,2589,2020년 06월 04일 00시,2021-09-16 10:11:33.897
2020-06-04 09:00:00.000,54,1380,경북,庆北,Gyeongsangbuk-do,1,1301,25,0,1,51.83,2588,2020년 06월 04일 00시,2021-09-16 10:11:33.897
2020-06-04 09:00:00.000,0,123,경남,庆南,Gyeongsangnam-do,0,121,2,0,0,3.66,2587,2020년 06월 04일 00시,2021-09-16 10:11:33.897
2020-06-04 09:00:00.000,0,15,제주,济州,Jeju,0,13,2,0,0,2.24,2586,2020년 06월 04일 00시,2021-09-16 10:11:33.897
2020-06-04 09:00:00.000,0,539,검역,隔離區,Lazaretto,2,435,104,0,2,0.00,2585,2020년 06월 04일 00시,2021-09-16 10:11:33.897
2020-06-03 09:00:00.000,273,11590,합계,合计,Total,49,10466,851,46,3,22.35,2584,2020년 06월 03일 00시,2021-09-16 10:11:33.897
2020-06-03 09:00:00.000,4,895,서울,首尔,Seoul,19,639,252,17,2,9.20,2583,2020년 06월 03일 00시,2021-09-16 10:11:33.897
2020-06-03 09:00:00.000,3,147,부산,釜山,Busan,0,138,6,0,0,4.31,2582,2020년 06월 03일 00시,2021-09-16 10:11:33.897
2020-06-03 09:00:00.000,188,6885,대구,大邱,Daegu,1,6626,71,1,0,282.58,2581,2020년 06월 03일 00시,2021-09-16 10:11:33.897
2020-06-03 09:00:00.000,0,249,인천,仁川,Incheon,16,98,151,16,0,8.42,2580,2020년 06월 03일 00시,2021-09-16 10:11:33.897
2020-06-03 09:00:00.000,0,32,광주,光州,Gwangju,0,30,2,0,0,2.20,2579,2020년 06월 03일 00시,2021-09-16 10:11:33.897
2020-06-03 09:00:00.000,1,46,대전,大田,Daejeon,0,42,3,0,0,3.12,2578,2020년 06월 03일 00시,2021-09-16 10:11:33.897
2020-06-03 09:00:00.000,1,52,울산,蔚山,Ulsan,0,45,6,0,0,4.53,2577,2020년 06월 03일 00시,2021-09-16 10:11:33.897
2020-06-03 09:00:00.000,0,47,세종,世宗,Sejong,0,47,0,0,0,13.73,2576,2020년 06월 03일 00시,2021-09-16 10:11:33.897
2020-06-03 09:00:00.000,19,879,경기,京畿,Gyeonggi-do,13,661,199,12,1,6.63,2575,2020년 06월 03일 00시,2021-09-16 10:11:33.897
2020-06-03 09:00:00.000,3,57,강원,江原,Gangwon-do,0,51,3,0,0,3.70,2574,2020년 06월 03일 00시,2021-09-16 10:11:33.897
2020-06-03 09:00:00.000,0,60,충북,忠北,Chungcheongbuk-do,0,49,11,0,0,3.75,2573,2020년 06월 03일 00시,2021-09-16 10:11:33.897
2020-06-03 09:00:00.000,0,146,충남,忠南,Chungcheongnam-do,0,142,4,0,0,6.88,2572,2020년 06월 03일 00시,2021-09-16 10:11:33.897
2020-06-03 09:00:00.000,0,21,전북,全北,Jeollabuk-do,0,19,2,0,0,1.16,2571,2020년 06월 03일 00시,2021-09-16 10:11:33.897
2020-06-03 09:00:00.000,0,20,전남,全南,Jeollanam-do,0,17,3,0,0,1.07,2570,2020년 06월 03일 00시,2021-09-16 10:11:33.897
2020-06-03 09:00:00.000,54,1379,경북,庆北,Gyeongsangbuk-do,0,1298,27,0,0,51.79,2569,2020년 06월 03일 00시,2021-09-16 10:11:33.897
2020-06-03 09:00:00.000,0,123,경남,庆南,Gyeongsangnam-do,0,121,2,0,0,3.66,2568,2020년 06월 03일 00시,2021-09-16 10:11:33.897
2020-06-03 09:00:00.000,0,15,제주,济州,Jeju,0,13,2,0,0,2.24,2567,2020년 06월 03일 00시,2021-09-16 10:11:33.897
2020-06-03 09:00:00.000,0,537,검역,隔離區,Lazaretto,0,430,107,0,0,0.00,2566,2020년 06월 03일 00시,2021-09-16 10:11:33.897
2020-06-02 09:00:00.000,272,11541,합계,合计,Total,38,10445,824,36,2,22.26,2565,2020년 06월 02일 00시,2021-09-16 10:11:33.897
2020-06-02 09:00:00.000,4,876,서울,首尔,Seoul,14,638,234,13,1,9.00,2564,2020년 06월 02일 00시,2021-09-16 10:11:33.897
2020-06-02 09:00:00.000,3,147,부산,釜山,Busan,0,138,6,0,0,4.31,2563,2020년 06월 02일 00시,2021-09-16 10:11:33.897
2020-06-02 09:00:00.000,187,6884,대구,大邱,Daegu,0,6616,81,0,0,282.54,2562,2020년 06월 02일 00시,2021-09-16 10:11:33.897
2020-06-02 09:00:00.000,0,233,인천,仁川,Incheon,9,98,135,9,0,7.88,2561,2020년 06월 02일 00시,2021-09-16 10:11:33.897
2020-06-02 09:00:00.000,0,32,광주,光州,Gwangju,0,30,2,0,0,2.20,2560,2020년 06월 02일 00시,2021-09-16 10:11:33.897
2020-06-02 09:00:00.000,1,46,대전,大田,Daejeon,0,42,3,0,0,3.12,2559,2020년 06월 02일 00시,2021-09-16 10:11:33.897
2020-06-02 09:00:00.000,1,52,울산,蔚山,Ulsan,0,45,6,0,0,4.53,2558,2020년 06월 02일 00시,2021-09-16 10:11:33.897
2020-06-02 09:00:00.000,0,47,세종,世宗,Sejong,0,47,0,0,0,13.73,2557,2020년 06월 02일 00시,2021-09-16 10:11:33.897
2020-06-02 09:00:00.000,19,866,경기,京畿,Gyeonggi-do,14,659,188,14,0,6.54,2556,2020년 06월 02일 00시,2021-09-16 10:11:33.897
2020-06-02 09:00:00.000,3,57,강원,江原,Gangwon-do,0,51,3,0,0,3.70,2555,2020년 06월 02일 00시,2021-09-16 10:11:33.897
2020-06-02 09:00:00.000,0,60,충북,忠北,Chungcheongbuk-do,0,49,11,0,0,3.75,2554,2020년 06월 02일 00시,2021-09-16 10:11:33.897
2020-06-02 09:00:00.000,0,146,충남,忠南,Chungcheongnam-do,0,142,4,0,0,6.88,2553,2020년 06월 02일 00시,2021-09-16 10:11:33.897
2020-06-02 09:00:00.000,0,21,전북,全北,Jeollabuk-do,0,19,2,0,0,1.16,2552,2020년 06월 02일 00시,2021-09-16 10:11:33.897
2020-06-02 09:00:00.000,0,20,전남,全南,Jeollanam-do,0,17,3,0,0,1.07,2551,2020년 06월 02일 00시,2021-09-16 10:11:33.897
2020-06-02 09:00:00.000,54,1379,경북,庆北,Gyeongsangbuk-do,0,1297,28,0,0,51.79,2550,2020년 06월 02일 00시,2021-09-16 10:11:33.897
2020-06-02 09:00:00.000,0,123,경남,庆南,Gyeongsangnam-do,0,121,2,0,0,3.66,2549,2020년 06월 02일 00시,2021-09-16 10:11:33.897
2020-06-02 09:00:00.000,0,15,제주,济州,Jeju,0,13,2,0,0,2.24,2548,2020년 06월 02일 00시,2021-09-16 10:11:33.897
2020-06-02 09:00:00.000,0,537,검역,隔離區,Lazaretto,1,423,114,0,1,0.00,2547,2020년 06월 02일 00시,2021-09-16 10:11:33.897
2020-06-01 09:00:00.000,271,11503,합계,合计,Total,35,10421,811,30,5,22.19,2546,2020년 06월 01일 00시,2021-09-16 10:11:33.897
2020-06-01 09:00:00.000,4,862,서울,首尔,Seoul,1,627,231,0,1,8.86,2545,2020년 06월 01일 00시,2021-09-16 10:11:33.897
2020-06-01 09:00:00.000,3,147,부산,釜山,Busan,0,138,6,0,0,4.31,2544,2020년 06월 01일 00시,2021-09-16 10:11:33.897
2020-06-01 09:00:00.000,186,6884,대구,大邱,Daegu,1,6610,88,1,0,282.54,2543,2020년 06월 01일 00시,2021-09-16 10:11:33.897
2020-06-01 09:00:00.000,0,224,인천,仁川,Incheon,18,98,126,18,0,7.58,2542,2020년 06월 01일 00시,2021-09-16 10:11:33.897
2020-06-01 09:00:00.000,0,32,광주,光州,Gwangju,0,30,2,0,0,2.20,2541,2020년 06월 01일 00시,2021-09-16 10:11:33.897
2020-06-01 09:00:00.000,1,46,대전,大田,Daejeon,0,42,3,0,0,3.12,2540,2020년 06월 01일 00시,2021-09-16 10:11:33.897
2020-06-01 09:00:00.000,1,52,울산,蔚山,Ulsan,0,45,6,0,0,4.53,2539,2020년 06월 01일 00시,2021-09-16 10:11:33.897
2020-06-01 09:00:00.000,0,47,세종,世宗,Sejong,0,47,0,0,0,13.73,2538,2020년 06월 01일 00시,2021-09-16 10:11:33.897
2020-06-01 09:00:00.000,19,852,경기,京畿,Gyeonggi-do,12,656,177,11,1,6.43,2537,2020년 06월 01일 00시,2021-09-16 10:11:33.897
2020-06-01 09:00:00.000,3,57,강원,江原,Gangwon-do,0,50,4,0,0,3.70,2536,2020년 06월 01일 00시,2021-09-16 10:11:33.897
2020-06-01 09:00:00.000,0,60,충북,忠北,Chungcheongbuk-do,0,49,11,0,0,3.75,2535,2020년 06월 01일 00시,2021-09-16 10:11:33.897
2020-06-01 09:00:00.000,0,146,충남,忠南,Chungcheongnam-do,0,142,4,0,0,6.88,2534,2020년 06월 01일 00시,2021-09-16 10:11:33.897
2020-06-01 09:00:00.000,0,21,전북,全北,Jeollabuk-do,0,19,2,0,0,1.16,2533,2020년 06월 01일 00시,2021-09-16 10:11:33.897
2020-06-01 09:00:00.000,0,20,전남,全南,Jeollanam-do,1,17,3,0,1,1.07,2532,2020년 06월 01일 00시,2021-09-16 10:11:33.897
2020-06-01 09:00:00.000,54,1379,경북,庆北,Gyeongsangbuk-do,0,1296,29,0,0,51.79,2531,2020년 06월 01일 00시,2021-09-16 10:11:33.897
2020-06-01 09:00:00.000,0,123,경남,庆南,Gyeongsangnam-do,0,121,2,0,0,3.66,2530,2020년 06월 01일 00시,2021-09-16 10:11:33.897
2020-06-01 09:00:00.000,0,15,제주,济州,Jeju,0,13,2,0,0,2.24,2529,2020년 06월 01일 00시,2021-09-16 10:11:33.897
2020-06-01 09:00:00.000,0,536,검역,隔離區,Lazaretto,2,421,115,0,2,0.00,2528,2020년 06월 01일 00시,2021-09-16 10:11:33.897
2020-05-31 09:00:00.000,270,11468,합계,合计,Total,27,10404,794,15,12,22.12,2527,2020년 05월 31일 00시,2021-09-16 10:11:33.897
2020-05-31 09:00:00.000,4,861,서울,首尔,Seoul,6,627,230,5,1,8.85,2526,2020년 05월 31일 00시,2021-09-16 10:11:33.897
2020-05-31 09:00:00.000,3,147,부산,釜山,Busan,1,138,6,0,1,4.31,2525,2020년 05월 31일 00시,2021-09-16 10:11:33.897
2020-05-31 09:00:00.000,185,6883,대구,大邱,Daegu,1,6607,91,0,1,282.50,2524,2020년 05월 31일 00시,2021-09-16 10:11:33.897
2020-05-31 09:00:00.000,0,206,인천,仁川,Incheon,3,94,112,3,0,6.97,2523,2020년 05월 31일 00시,2021-09-16 10:11:33.897
2020-05-31 09:00:00.000,0,32,광주,光州,Gwangju,0,30,2,0,0,2.20,2522,2020년 05월 31일 00시,2021-09-16 10:11:33.897
2020-05-31 09:00:00.000,1,46,대전,大田,Daejeon,1,42,3,0,1,3.12,2521,2020년 05월 31일 00시,2021-09-16 10:11:33.897
2020-05-31 09:00:00.000,1,52,울산,蔚山,Ulsan,2,45,6,0,2,4.53,2520,2020년 05월 31일 00시,2021-09-16 10:11:33.897
2020-05-31 09:00:00.000,0,47,세종,世宗,Sejong,0,47,0,0,0,13.73,2519,2020년 05월 31일 00시,2021-09-16 10:11:33.897
2020-05-31 09:00:00.000,19,840,경기,京畿,Gyeonggi-do,12,649,172,7,5,6.34,2518,2020년 05월 31일 00시,2021-09-16 10:11:33.897
2020-05-31 09:00:00.000,3,57,강원,江原,Gangwon-do,0,50,4,0,0,3.70,2517,2020년 05월 31일 00시,2021-09-16 10:11:33.897
2020-05-31 09:00:00.000,0,60,충북,忠北,Chungcheongbuk-do,0,49,11,0,0,3.75,2516,2020년 05월 31일 00시,2021-09-16 10:11:33.897
2020-05-31 09:00:00.000,0,146,충남,忠南,Chungcheongnam-do,0,142,4,0,0,6.88,2515,2020년 05월 31일 00시,2021-09-16 10:11:33.897
2020-05-31 09:00:00.000,0,21,전북,全北,Jeollabuk-do,0,19,2,0,0,1.16,2514,2020년 05월 31일 00시,2021-09-16 10:11:33.897
2020-05-31 09:00:00.000,0,19,전남,全南,Jeollanam-do,0,17,2,0,0,1.02,2513,2020년 05월 31일 00시,2021-09-16 10:11:33.897
2020-05-31 09:00:00.000,54,1379,경북,庆北,Gyeongsangbuk-do,0,1295,30,0,0,51.79,2512,2020년 05월 31일 00시,2021-09-16 10:11:33.897
2020-05-31 09:00:00.000,0,123,경남,庆南,Gyeongsangnam-do,0,121,2,0,0,3.66,2511,2020년 05월 31일 00시,2021-09-16 10:11:33.897
2020-05-31 09:00:00.000,0,15,제주,济州,Jeju,1,13,2,0,1,2.24,2510,2020년 05월 31일 00시,2021-09-16 10:11:33.897
2020-05-31 09:00:00.000,0,534,검역,隔離區,Lazaretto,0,419,115,0,0,0.00,2509,2020년 05월 31일 00시,2021-09-16 10:11:33.897
2020-05-30 09:00:00.000,269,11441,합계,合计,Total,39,10397,775,27,12,22.07,2508,2020년 05월 30일 00시,2021-09-16 10:11:33.897
2020-05-30 09:00:00.000,4,855,서울,首尔,Seoul,9,627,224,7,2,8.78,2507,2020년 05월 30일 00시,2021-09-16 10:11:33.897
2020-05-30 09:00:00.000,3,146,부산,釜山,Busan,1,138,5,1,0,4.28,2506,2020년 05월 30일 00시,2021-09-16 10:11:33.897
2020-05-30 09:00:00.000,184,6882,대구,大邱,Daegu,2,6606,92,1,1,282.46,2505,2020년 05월 30일 00시,2021-09-16 10:11:33.897
2020-05-30 09:00:00.000,0,203,인천,仁川,Incheon,5,94,109,5,0,6.87,2504,2020년 05월 30일 00시,2021-09-16 10:11:33.897
2020-05-30 09:00:00.000,0,32,광주,光州,Gwangju,2,30,2,0,2,2.20,2503,2020년 05월 30일 00시,2021-09-16 10:11:33.897
2020-05-30 09:00:00.000,1,45,대전,大田,Daejeon,0,42,2,0,0,3.05,2502,2020년 05월 30일 00시,2021-09-16 10:11:33.897
2020-05-30 09:00:00.000,1,50,울산,蔚山,Ulsan,0,44,5,0,0,4.36,2501,2020년 05월 30일 00시,2021-09-16 10:11:33.897
2020-05-30 09:00:00.000,0,47,세종,世宗,Sejong,0,47,0,0,0,13.73,2500,2020년 05월 30일 00시,2021-09-16 10:11:33.897
2020-05-30 09:00:00.000,19,828,경기,京畿,Gyeonggi-do,13,647,162,12,1,6.25,2499,2020년 05월 30일 00시,2021-09-16 10:11:33.897
2020-05-30 09:00:00.000,3,57,강원,江原,Gangwon-do,1,50,4,1,0,3.70,2498,2020년 05월 30일 00시,2021-09-16 10:11:33.897
2020-05-30 09:00:00.000,0,60,충북,忠北,Chungcheongbuk-do,0,49,11,0,0,3.75,2497,2020년 05월 30일 00시,2021-09-16 10:11:33.897
2020-05-30 09:00:00.000,0,146,충남,忠南,Chungcheongnam-do,0,142,4,0,0,6.88,2496,2020년 05월 30일 00시,2021-09-16 10:11:33.897
2020-05-30 09:00:00.000,0,21,전북,全北,Jeollabuk-do,0,19,2,0,0,1.16,2495,2020년 05월 30일 00시,2021-09-16 10:11:33.897
2020-05-30 09:00:00.000,0,19,전남,全南,Jeollanam-do,1,17,2,0,1,1.02,2494,2020년 05월 30일 00시,2021-09-16 10:11:33.897
2020-05-30 09:00:00.000,54,1379,경북,庆北,Gyeongsangbuk-do,0,1294,31,0,0,51.79,2493,2020년 05월 30일 00시,2021-09-16 10:11:33.897
2020-05-30 09:00:00.000,0,123,경남,庆南,Gyeongsangnam-do,0,120,3,0,0,3.66,2492,2020년 05월 30일 00시,2021-09-16 10:11:33.897
2020-05-30 09:00:00.000,0,14,제주,济州,Jeju,0,13,1,0,0,2.09,2491,2020년 05월 30일 00시,2021-09-16 10:11:33.897
2020-05-30 09:00:00.000,0,534,검역,隔離區,Lazaretto,5,418,116,0,5,0.00,2490,2020년 05월 30일 00시,2021-09-16 10:11:33.897
2020-05-29 09:00:00.000,269,11402,합계,合计,Total,58,10362,771,55,3,21.99,2489,2020년 05월 29일 00시,2021-09-16 10:11:33.897
2020-05-29 09:00:00.000,4,846,서울,首尔,Seoul,20,623,219,19,1,8.69,2488,2020년 05월 29일 00시,2021-09-16 10:11:33.897
2020-05-29 09:00:00.000,3,145,부산,釜山,Busan,0,136,6,0,0,4.25,2487,2020년 05월 29일 00시,2021-09-16 10:11:33.897
2020-05-29 09:00:00.000,184,6880,대구,大邱,Daegu,0,6587,109,0,0,282.37,2486,2020년 05월 29일 00시,2021-09-16 10:11:33.897
2020-05-29 09:00:00.000,0,198,인천,仁川,Incheon,18,93,105,18,0,6.70,2485,2020년 05월 29일 00시,2021-09-16 10:11:33.897
2020-05-29 09:00:00.000,0,30,광주,光州,Gwangju,0,30,0,0,0,2.06,2484,2020년 05월 29일 00시,2021-09-16 10:11:33.897
2020-05-29 09:00:00.000,1,45,대전,大田,Daejeon,0,42,2,0,0,3.05,2483,2020년 05월 29일 00시,2021-09-16 10:11:33.897
2020-05-29 09:00:00.000,1,50,울산,蔚山,Ulsan,0,44,5,0,0,4.36,2482,2020년 05월 29일 00시,2021-09-16 10:11:33.897
2020-05-29 09:00:00.000,0,47,세종,世宗,Sejong,0,47,0,0,0,13.73,2481,2020년 05월 29일 00시,2021-09-16 10:11:33.897
2020-05-29 09:00:00.000,19,815,경기,京畿,Gyeonggi-do,20,646,150,18,2,6.15,2480,2020년 05월 29일 00시,2021-09-16 10:11:33.897
