,지점,지점명,일시,기온(°C),강수량(mm),습도(%),적설(cm),일자,시간,연,월,일
15159,192,진주,2017-10-25 17:00,17.2,,55.0,,2017-10-25,17:00,2017,10,25
15160,192,진주,2017-10-25 18:00,14.2,,68.0,,2017-10-25,18:00,2017,10,25
15161,192,진주,2017-10-25 19:00,11.8,,80.0,,2017-10-25,19:00,2017,10,25
15162,192,진주,2017-10-25 20:00,10.3,,85.0,,2017-10-25,20:00,2017,10,25
15163,192,진주,2017-10-25 21:00,9.4,,87.0,,2017-10-25,21:00,2017,10,25
15164,192,진주,2017-10-25 22:00,9.2,,89.0,,2017-10-25,22:00,2017,10,25
15165,192,진주,2017-10-25 23:00,8.0,,90.0,,2017-10-25,23:00,2017,10,25
15166,192,진주,2017-10-26 00:00,7.5,,90.0,,2017-10-26,00:00,2017,10,26
15167,192,진주,2017-10-26 01:00,7.1,,91.0,,2017-10-26,01:00,2017,10,26
15168,192,진주,2017-10-26 02:00,6.5,,91.0,,2017-10-26,02:00,2017,10,26
15169,192,진주,2017-10-26 03:00,5.9,,91.0,,2017-10-26,03:00,2017,10,26
15170,192,진주,2017-10-26 04:00,5.8,,91.0,,2017-10-26,04:00,2017,10,26
15171,192,진주,2017-10-26 05:00,5.4,,91.0,,2017-10-26,05:00,2017,10,26
15172,192,진주,2017-10-26 06:00,5.9,,91.0,,2017-10-26,06:00,2017,10,26
15173,192,진주,2017-10-26 07:00,6.3,,90.0,,2017-10-26,07:00,2017,10,26
15174,192,진주,2017-10-26 08:00,7.8,,88.0,,2017-10-26,08:00,2017,10,26
15175,192,진주,2017-10-26 09:00,11.7,,78.0,,2017-10-26,09:00,2017,10,26
15176,192,진주,2017-10-26 10:00,12.6,,74.0,,2017-10-26,10:00,2017,10,26
15177,192,진주,2017-10-26 11:00,13.6,,70.0,,2017-10-26,11:00,2017,10,26
15178,192,진주,2017-10-26 12:00,15.9,,64.0,,2017-10-26,12:00,2017,10,26
15179,192,진주,2017-10-26 13:00,18.3,,42.0,,2017-10-26,13:00,2017,10,26
15180,192,진주,2017-10-26 14:00,20.1,,35.0,,2017-10-26,14:00,2017,10,26
15181,192,진주,2017-10-26 15:00,19.5,,34.0,,2017-10-26,15:00,2017,10,26
15182,192,진주,2017-10-26 16:00,20.2,,31.0,,2017-10-26,16:00,2017,10,26
15183,192,진주,2017-10-26 17:00,18.3,,42.0,,2017-10-26,17:00,2017,10,26
15184,192,진주,2017-10-26 18:00,14.0,,64.0,,2017-10-26,18:00,2017,10,26
15185,192,진주,2017-10-26 19:00,12.3,,74.0,,2017-10-26,19:00,2017,10,26
15186,192,진주,2017-10-26 20:00,11.6,,79.0,,2017-10-26,20:00,2017,10,26
15187,192,진주,2017-10-26 21:00,10.8,,83.0,,2017-10-26,21:00,2017,10,26
15188,192,진주,2017-10-26 22:00,11.2,,80.0,,2017-10-26,22:00,2017,10,26
15189,192,진주,2017-10-26 23:00,10.8,,84.0,,2017-10-26,23:00,2017,10,26
15190,192,진주,2017-10-27 00:00,10.4,,84.0,,2017-10-27,00:00,2017,10,27
15191,192,진주,2017-10-27 01:00,9.6,,87.0,,2017-10-27,01:00,2017,10,27
15192,192,진주,2017-10-27 02:00,9.0,,89.0,,2017-10-27,02:00,2017,10,27
15193,192,진주,2017-10-27 03:00,8.1,,90.0,,2017-10-27,03:00,2017,10,27
15194,192,진주,2017-10-27 04:00,8.1,,91.0,,2017-10-27,04:00,2017,10,27
15195,192,진주,2017-10-27 05:00,7.7,,90.0,,2017-10-27,05:00,2017,10,27
15196,192,진주,2017-10-27 06:00,7.4,,91.0,,2017-10-27,06:00,2017,10,27
15197,192,진주,2017-10-27 07:00,7.6,,90.0,,2017-10-27,07:00,2017,10,27
15198,192,진주,2017-10-27 08:00,10.3,,82.0,,2017-10-27,08:00,2017,10,27
15199,192,진주,2017-10-27 09:00,12.5,,77.0,,2017-10-27,09:00,2017,10,27
15200,192,진주,2017-10-27 10:00,16.3,,60.0,,2017-10-27,10:00,2017,10,27
15201,192,진주,2017-10-27 11:00,17.7,,56.0,,2017-10-27,11:00,2017,10,27
15202,192,진주,2017-10-27 12:00,19.6,,41.0,,2017-10-27,12:00,2017,10,27
15203,192,진주,2017-10-27 13:00,20.7,,37.0,,2017-10-27,13:00,2017,10,27
15204,192,진주,2017-10-27 14:00,21.4,,29.0,,2017-10-27,14:00,2017,10,27
15205,192,진주,2017-10-27 15:00,21.8,,29.0,,2017-10-27,15:00,2017,10,27
15206,192,진주,2017-10-27 16:00,21.8,,31.0,,2017-10-27,16:00,2017,10,27
15207,192,진주,2017-10-27 17:00,19.5,,42.0,,2017-10-27,17:00,2017,10,27
15208,192,진주,2017-10-27 18:00,15.3,,60.0,,2017-10-27,18:00,2017,10,27
15209,192,진주,2017-10-27 19:00,13.4,,70.0,,2017-10-27,19:00,2017,10,27
15210,192,진주,2017-10-27 20:00,11.6,,78.0,,2017-10-27,20:00,2017,10,27
15211,192,진주,2017-10-27 21:00,11.2,,82.0,,2017-10-27,21:00,2017,10,27
15212,192,진주,2017-10-27 22:00,10.1,,86.0,,2017-10-27,22:00,2017,10,27
15213,192,진주,2017-10-27 23:00,9.8,,88.0,,2017-10-27,23:00,2017,10,27
15214,192,진주,2017-10-28 00:00,9.2,,88.0,,2017-10-28,00:00,2017,10,28
15215,192,진주,2017-10-28 01:00,9.0,,89.0,,2017-10-28,01:00,2017,10,28
15216,192,진주,2017-10-28 02:00,8.8,,90.0,,2017-10-28,02:00,2017,10,28
15217,192,진주,2017-10-28 03:00,9.0,,90.0,,2017-10-28,03:00,2017,10,28
15218,192,진주,2017-10-28 04:00,9.8,,90.0,,2017-10-28,04:00,2017,10,28
15219,192,진주,2017-10-28 05:00,9.8,,89.0,,2017-10-28,05:00,2017,10,28
15220,192,진주,2017-10-28 06:00,9.4,,90.0,,2017-10-28,06:00,2017,10,28
15221,192,진주,2017-10-28 07:00,10.2,,92.0,,2017-10-28,07:00,2017,10,28
15222,192,진주,2017-10-28 08:00,11.7,,89.0,,2017-10-28,08:00,2017,10,28
15223,192,진주,2017-10-28 09:00,16.3,,70.0,,2017-10-28,09:00,2017,10,28
15224,192,진주,2017-10-28 10:00,18.8,,60.0,,2017-10-28,10:00,2017,10,28
15225,192,진주,2017-10-28 11:00,19.1,,59.0,,2017-10-28,11:00,2017,10,28
15226,192,진주,2017-10-28 12:00,20.3,,56.0,,2017-10-28,12:00,2017,10,28
15227,192,진주,2017-10-28 13:00,20.2,,55.0,,2017-10-28,13:00,2017,10,28
15228,192,진주,2017-10-28 14:00,20.7,,55.0,,2017-10-28,14:00,2017,10,28
15229,192,진주,2017-10-28 15:00,20.4,,56.0,,2017-10-28,15:00,2017,10,28
15230,192,진주,2017-10-28 16:00,19.8,,58.0,,2017-10-28,16:00,2017,10,28
15231,192,진주,2017-10-28 17:00,19.2,,61.0,,2017-10-28,17:00,2017,10,28
15232,192,진주,2017-10-28 18:00,18.7,,62.0,,2017-10-28,18:00,2017,10,28
15233,192,진주,2017-10-28 19:00,18.3,,64.0,,2017-10-28,19:00,2017,10,28
15234,192,진주,2017-10-28 20:00,17.6,,67.0,,2017-10-28,20:00,2017,10,28
15235,192,진주,2017-10-28 21:00,17.0,,72.0,,2017-10-28,21:00,2017,10,28
15236,192,진주,2017-10-28 22:00,17.1,,66.0,,2017-10-28,22:00,2017,10,28
15237,192,진주,2017-10-28 23:00,16.6,,70.0,,2017-10-28,23:00,2017,10,28
15238,192,진주,2017-10-29 00:00,17.3,,63.0,,2017-10-29,00:00,2017,10,29
15239,192,진주,2017-10-29 01:00,16.6,,66.0,,2017-10-29,01:00,2017,10,29
15240,192,진주,2017-10-29 02:00,16.5,,66.0,,2017-10-29,02:00,2017,10,29
15241,192,진주,2017-10-29 03:00,16.1,,67.0,,2017-10-29,03:00,2017,10,29
15242,192,진주,2017-10-29 04:00,13.7,,78.0,,2017-10-29,04:00,2017,10,29
15243,192,진주,2017-10-29 05:00,12.4,,86.0,,2017-10-29,05:00,2017,10,29
15244,192,진주,2017-10-29 06:00,11.4,,89.0,,2017-10-29,06:00,2017,10,29
15245,192,진주,2017-10-29 07:00,10.4,,90.0,,2017-10-29,07:00,2017,10,29
15246,192,진주,2017-10-29 08:00,12.9,,82.0,,2017-10-29,08:00,2017,10,29
15247,192,진주,2017-10-29 09:00,18.0,,58.0,,2017-10-29,09:00,2017,10,29
15248,192,진주,2017-10-29 10:00,20.5,,39.0,,2017-10-29,10:00,2017,10,29
15249,192,진주,2017-10-29 11:00,21.3,,31.0,,2017-10-29,11:00,2017,10,29
15250,192,진주,2017-10-29 12:00,21.6,,29.0,,2017-10-29,12:00,2017,10,29
15251,192,진주,2017-10-29 13:00,21.8,,31.0,,2017-10-29,13:00,2017,10,29
15252,192,진주,2017-10-29 14:00,21.0,,36.0,,2017-10-29,14:00,2017,10,29
15253,192,진주,2017-10-29 15:00,20.0,,41.0,,2017-10-29,15:00,2017,10,29
15254,192,진주,2017-10-29 16:00,18.2,,41.0,,2017-10-29,16:00,2017,10,29
15255,192,진주,2017-10-29 17:00,16.8,,32.0,,2017-10-29,17:00,2017,10,29
15256,192,진주,2017-10-29 18:00,14.1,,27.0,,2017-10-29,18:00,2017,10,29
15257,192,진주,2017-10-29 19:00,12.8,,27.0,,2017-10-29,19:00,2017,10,29
15258,192,진주,2017-10-29 20:00,11.6,,32.0,,2017-10-29,20:00,2017,10,29
15259,192,진주,2017-10-29 21:00,11.1,,34.0,,2017-10-29,21:00,2017,10,29
15260,192,진주,2017-10-29 22:00,10.3,,38.0,,2017-10-29,22:00,2017,10,29
15261,192,진주,2017-10-29 23:00,8.9,,40.0,,2017-10-29,23:00,2017,10,29
15262,192,진주,2017-10-30 00:00,8.6,,40.0,,2017-10-30,00:00,2017,10,30
15263,192,진주,2017-10-30 01:00,8.0,,44.0,,2017-10-30,01:00,2017,10,30
15264,192,진주,2017-10-30 02:00,8.3,,41.0,,2017-10-30,02:00,2017,10,30
15265,192,진주,2017-10-30 03:00,7.4,,43.0,,2017-10-30,03:00,2017,10,30
15266,192,진주,2017-10-30 04:00,7.0,,41.0,,2017-10-30,04:00,2017,10,30
15267,192,진주,2017-10-30 05:00,6.6,,38.0,,2017-10-30,05:00,2017,10,30
15268,192,진주,2017-10-30 06:00,5.8,,43.0,,2017-10-30,06:00,2017,10,30
15269,192,진주,2017-10-30 07:00,4.6,,50.0,,2017-10-30,07:00,2017,10,30
15270,192,진주,2017-10-30 08:00,7.3,,40.0,,2017-10-30,08:00,2017,10,30
15271,192,진주,2017-10-30 09:00,9.3,,33.0,,2017-10-30,09:00,2017,10,30
15272,192,진주,2017-10-30 10:00,11.0,,28.0,,2017-10-30,10:00,2017,10,30
15273,192,진주,2017-10-30 11:00,12.3,,26.0,,2017-10-30,11:00,2017,10,30
15274,192,진주,2017-10-30 12:00,14.3,,21.0,,2017-10-30,12:00,2017,10,30
15275,192,진주,2017-10-30 13:00,15.7,,17.0,,2017-10-30,13:00,2017,10,30
15276,192,진주,2017-10-30 14:00,16.3,,16.0,,2017-10-30,14:00,2017,10,30
15277,192,진주,2017-10-30 15:00,17.2,,14.0,,2017-10-30,15:00,2017,10,30
15278,192,진주,2017-10-30 16:00,17.0,,14.0,,2017-10-30,16:00,2017,10,30
15279,192,진주,2017-10-30 17:00,15.3,,19.0,,2017-10-30,17:00,2017,10,30
15280,192,진주,2017-10-30 18:00,11.1,,32.0,,2017-10-30,18:00,2017,10,30
15281,192,진주,2017-10-30 19:00,8.1,,47.0,,2017-10-30,19:00,2017,10,30
15282,192,진주,2017-10-30 20:00,7.9,,49.0,,2017-10-30,20:00,2017,10,30
15283,192,진주,2017-10-30 21:00,4.8,,61.0,,2017-10-30,21:00,2017,10,30
15284,192,진주,2017-10-30 22:00,4.4,,65.0,,2017-10-30,22:00,2017,10,30
15285,192,진주,2017-10-30 23:00,3.7,,65.0,,2017-10-30,23:00,2017,10,30
15286,192,진주,2017-10-31 00:00,2.0,,72.0,,2017-10-31,00:00,2017,10,31
15287,192,진주,2017-10-31 01:00,1.5,,76.0,,2017-10-31,01:00,2017,10,31
15288,192,진주,2017-10-31 02:00,0.8,,81.0,,2017-10-31,02:00,2017,10,31
15289,192,진주,2017-10-31 03:00,0.7,,78.0,,2017-10-31,03:00,2017,10,31
15290,192,진주,2017-10-31 04:00,0.1,,82.0,,2017-10-31,04:00,2017,10,31
15291,192,진주,2017-10-31 05:00,-0.3,,82.0,,2017-10-31,05:00,2017,10,31
15292,192,진주,2017-10-31 06:00,-0.6,,83.0,,2017-10-31,06:00,2017,10,31
15293,192,진주,2017-10-31 07:00,-0.9,,86.0,,2017-10-31,07:00,2017,10,31
15294,192,진주,2017-10-31 08:00,2.7,,71.0,,2017-10-31,08:00,2017,10,31
15295,192,진주,2017-10-31 09:00,7.4,,57.0,,2017-10-31,09:00,2017,10,31
15296,192,진주,2017-10-31 10:00,9.5,,45.0,,2017-10-31,10:00,2017,10,31
15297,192,진주,2017-10-31 11:00,11.8,,36.0,,2017-10-31,11:00,2017,10,31
15298,192,진주,2017-10-31 12:00,14.5,,26.0,,2017-10-31,12:00,2017,10,31
15299,192,진주,2017-10-31 13:00,16.3,,26.0,,2017-10-31,13:00,2017,10,31
15300,192,진주,2017-10-31 14:00,17.5,,24.0,,2017-10-31,14:00,2017,10,31
15301,192,진주,2017-10-31 15:00,17.8,,25.0,,2017-10-31,15:00,2017,10,31
15302,192,진주,2017-10-31 16:00,17.6,,26.0,,2017-10-31,16:00,2017,10,31
15303,192,진주,2017-10-31 17:00,15.6,,36.0,,2017-10-31,17:00,2017,10,31
15304,192,진주,2017-10-31 18:00,14.4,,35.0,,2017-10-31,18:00,2017,10,31
15305,192,진주,2017-10-31 19:00,10.2,,55.0,,2017-10-31,19:00,2017,10,31
15306,192,진주,2017-10-31 20:00,7.6,,71.0,,2017-10-31,20:00,2017,10,31
15307,192,진주,2017-10-31 21:00,6.4,,75.0,,2017-10-31,21:00,2017,10,31
15308,192,진주,2017-10-31 22:00,5.4,,79.0,,2017-10-31,22:00,2017,10,31
15309,192,진주,2017-10-31 23:00,5.0,,84.0,,2017-10-31,23:00,2017,10,31
15310,192,진주,2017-11-01 00:00,4.4,,85.0,,2017-11-01,00:00,2017,11,01
15311,192,진주,2017-11-01 01:00,4.1,,86.0,,2017-11-01,01:00,2017,11,01
15312,192,진주,2017-11-01 02:00,4.3,,86.0,,2017-11-01,02:00,2017,11,01
15313,192,진주,2017-11-01 03:00,3.5,,86.0,,2017-11-01,03:00,2017,11,01
15314,192,진주,2017-11-01 04:00,3.2,,85.0,,2017-11-01,04:00,2017,11,01
15315,192,진주,2017-11-01 05:00,2.5,,88.0,,2017-11-01,05:00,2017,11,01
15316,192,진주,2017-11-01 06:00,1.4,,89.0,,2017-11-01,06:00,2017,11,01
15317,192,진주,2017-11-01 07:00,1.4,,88.0,,2017-11-01,07:00,2017,11,01
15318,192,진주,2017-11-01 08:00,4.6,,79.0,,2017-11-01,08:00,2017,11,01
15319,192,진주,2017-11-01 09:00,8.4,,63.0,,2017-11-01,09:00,2017,11,01
15320,192,진주,2017-11-01 10:00,11.1,,49.0,,2017-11-01,10:00,2017,11,01
15321,192,진주,2017-11-01 11:00,14.0,,40.0,,2017-11-01,11:00,2017,11,01
15322,192,진주,2017-11-01 12:00,16.4,,30.0,,2017-11-01,12:00,2017,11,01
15323,192,진주,2017-11-01 13:00,17.2,,26.0,,2017-11-01,13:00,2017,11,01
15324,192,진주,2017-11-01 14:00,18.9,,21.0,,2017-11-01,14:00,2017,11,01
15325,192,진주,2017-11-01 15:00,19.7,,17.0,,2017-11-01,15:00,2017,11,01
15326,192,진주,2017-11-01 16:00,18.7,,24.0,,2017-11-01,16:00,2017,11,01
15327,192,진주,2017-11-01 17:00,16.4,,41.0,,2017-11-01,17:00,2017,11,01
15328,192,진주,2017-11-01 18:00,15.1,,45.0,,2017-11-01,18:00,2017,11,01
15329,192,진주,2017-11-01 19:00,11.3,,65.0,,2017-11-01,19:00,2017,11,01
15330,192,진주,2017-11-01 20:00,9.4,,74.0,,2017-11-01,20:00,2017,11,01
15331,192,진주,2017-11-01 21:00,8.5,,78.0,,2017-11-01,21:00,2017,11,01
15332,192,진주,2017-11-01 22:00,7.5,,82.0,,2017-11-01,22:00,2017,11,01
15333,192,진주,2017-11-01 23:00,7.0,,85.0,,2017-11-01,23:00,2017,11,01
15334,192,진주,2017-11-02 00:00,6.3,,87.0,,2017-11-02,00:00,2017,11,02
15335,192,진주,2017-11-02 01:00,6.1,,88.0,,2017-11-02,01:00,2017,11,02
15336,192,진주,2017-11-02 02:00,5.7,,88.0,,2017-11-02,02:00,2017,11,02
15337,192,진주,2017-11-02 03:00,5.2,,89.0,,2017-11-02,03:00,2017,11,02
15338,192,진주,2017-11-02 04:00,5.2,,89.0,,2017-11-02,04:00,2017,11,02
15339,192,진주,2017-11-02 05:00,5.1,,89.0,,2017-11-02,05:00,2017,11,02
15340,192,진주,2017-11-02 06:00,4.6,,90.0,,2017-11-02,06:00,2017,11,02
15341,192,진주,2017-11-02 07:00,4.8,,90.0,,2017-11-02,07:00,2017,11,02
15342,192,진주,2017-11-02 08:00,7.7,,82.0,,2017-11-02,08:00,2017,11,02
15343,192,진주,2017-11-02 09:00,11.0,,74.0,,2017-11-02,09:00,2017,11,02
15344,192,진주,2017-11-02 10:00,12.8,,69.0,,2017-11-02,10:00,2017,11,02
15345,192,진주,2017-11-02 11:00,15.1,,57.0,,2017-11-02,11:00,2017,11,02
15346,192,진주,2017-11-02 12:00,16.6,,51.0,,2017-11-02,12:00,2017,11,02
15347,192,진주,2017-11-02 13:00,18.3,,41.0,,2017-11-02,13:00,2017,11,02
15348,192,진주,2017-11-02 14:00,19.4,,39.0,,2017-11-02,14:00,2017,11,02
15349,192,진주,2017-11-02 15:00,19.2,,41.0,,2017-11-02,15:00,2017,11,02
15350,192,진주,2017-11-02 16:00,18.9,,42.0,,2017-11-02,16:00,2017,11,02
15351,192,진주,2017-11-02 17:00,16.7,,54.0,,2017-11-02,17:00,2017,11,02
15352,192,진주,2017-11-02 18:00,13.5,,71.0,,2017-11-02,18:00,2017,11,02
15353,192,진주,2017-11-02 19:00,12.1,,78.0,,2017-11-02,19:00,2017,11,02
15354,192,진주,2017-11-02 20:00,10.8,,82.0,,2017-11-02,20:00,2017,11,02
15355,192,진주,2017-11-02 21:00,9.8,,86.0,,2017-11-02,21:00,2017,11,02
15356,192,진주,2017-11-02 22:00,9.6,,87.0,,2017-11-02,22:00,2017,11,02
15357,192,진주,2017-11-02 23:00,8.8,,89.0,,2017-11-02,23:00,2017,11,02
15358,192,진주,2017-11-03 00:00,8.1,,90.0,,2017-11-03,00:00,2017,11,03
15359,192,진주,2017-11-03 01:00,8.0,,90.0,,2017-11-03,01:00,2017,11,03
15360,192,진주,2017-11-03 02:00,7.4,,90.0,,2017-11-03,02:00,2017,11,03
15361,192,진주,2017-11-03 03:00,6.9,,91.0,,2017-11-03,03:00,2017,11,03
15362,192,진주,2017-11-03 04:00,6.4,,91.0,,2017-11-03,04:00,2017,11,03
15363,192,진주,2017-11-03 05:00,6.0,,91.0,,2017-11-03,05:00,2017,11,03
15364,192,진주,2017-11-03 06:00,5.6,,91.0,,2017-11-03,06:00,2017,11,03
15365,192,진주,2017-11-03 07:00,5.3,,92.0,,2017-11-03,07:00,2017,11,03
15366,192,진주,2017-11-03 08:00,7.3,,90.0,,2017-11-03,08:00,2017,11,03
15367,192,진주,2017-11-03 09:00,11.7,,80.0,,2017-11-03,09:00,2017,11,03
15368,192,진주,2017-11-03 10:00,13.9,,70.0,,2017-11-03,10:00,2017,11,03
15369,192,진주,2017-11-03 11:00,16.6,,59.0,,2017-11-03,11:00,2017,11,03
15370,192,진주,2017-11-03 12:00,18.4,,49.0,,2017-11-03,12:00,2017,11,03
15371,192,진주,2017-11-03 13:00,20.6,,45.0,,2017-11-03,13:00,2017,11,03
15372,192,진주,2017-11-03 14:00,21.2,,42.0,,2017-11-03,14:00,2017,11,03
15373,192,진주,2017-11-03 15:00,20.6,,41.0,,2017-11-03,15:00,2017,11,03
15374,192,진주,2017-11-03 16:00,19.0,,47.0,,2017-11-03,16:00,2017,11,03
15375,192,진주,2017-11-03 17:00,17.7,,51.0,,2017-11-03,17:00,2017,11,03
15376,192,진주,2017-11-03 18:00,16.0,,49.0,,2017-11-03,18:00,2017,11,03
15377,192,진주,2017-11-03 19:00,13.5,,57.0,,2017-11-03,19:00,2017,11,03
15378,192,진주,2017-11-03 20:00,11.5,,67.0,,2017-11-03,20:00,2017,11,03
15379,192,진주,2017-11-03 21:00,9.3,,77.0,,2017-11-03,21:00,2017,11,03
15380,192,진주,2017-11-03 22:00,8.7,,79.0,,2017-11-03,22:00,2017,11,03
15381,192,진주,2017-11-03 23:00,8.3,,56.0,,2017-11-03,23:00,2017,11,03
15382,192,진주,2017-11-04 00:00,8.5,,46.0,,2017-11-04,00:00,2017,11,04
15383,192,진주,2017-11-04 01:00,8.7,,41.0,,2017-11-04,01:00,2017,11,04
15384,192,진주,2017-11-04 02:00,8.2,,42.0,,2017-11-04,02:00,2017,11,04
15385,192,진주,2017-11-04 03:00,8.4,,42.0,,2017-11-04,03:00,2017,11,04
15386,192,진주,2017-11-04 04:00,8.6,,40.0,,2017-11-04,04:00,2017,11,04
15387,192,진주,2017-11-04 05:00,7.4,,42.0,,2017-11-04,05:00,2017,11,04
15388,192,진주,2017-11-04 06:00,6.1,,44.0,,2017-11-04,06:00,2017,11,04
15389,192,진주,2017-11-04 07:00,7.4,,40.0,,2017-11-04,07:00,2017,11,04
15390,192,진주,2017-11-04 08:00,7.9,,40.0,,2017-11-04,08:00,2017,11,04
15391,192,진주,2017-11-04 09:00,9.1,,38.0,,2017-11-04,09:00,2017,11,04
15392,192,진주,2017-11-04 10:00,11.0,,37.0,,2017-11-04,10:00,2017,11,04
15393,192,진주,2017-11-04 11:00,12.7,,35.0,,2017-11-04,11:00,2017,11,04
15394,192,진주,2017-11-04 12:00,13.1,,35.0,,2017-11-04,12:00,2017,11,04
15395,192,진주,2017-11-04 13:00,13.8,,34.0,,2017-11-04,13:00,2017,11,04
15396,192,진주,2017-11-04 14:00,14.8,,32.0,,2017-11-04,14:00,2017,11,04
15397,192,진주,2017-11-04 15:00,15.6,,31.0,,2017-11-04,15:00,2017,11,04
15398,192,진주,2017-11-04 16:00,14.7,,31.0,,2017-11-04,16:00,2017,11,04
15399,192,진주,2017-11-04 17:00,12.6,,47.0,,2017-11-04,17:00,2017,11,04
15400,192,진주,2017-11-04 18:00,9.7,,57.0,,2017-11-04,18:00,2017,11,04
15401,192,진주,2017-11-04 19:00,7.4,,69.0,,2017-11-04,19:00,2017,11,04
15402,192,진주,2017-11-04 20:00,6.1,,75.0,,2017-11-04,20:00,2017,11,04
15403,192,진주,2017-11-04 21:00,5.2,,79.0,,2017-11-04,21:00,2017,11,04
15404,192,진주,2017-11-04 22:00,4.2,,84.0,,2017-11-04,22:00,2017,11,04
15405,192,진주,2017-11-04 23:00,3.6,,86.0,,2017-11-04,23:00,2017,11,04
15406,192,진주,2017-11-05 00:00,2.8,,86.0,,2017-11-05,00:00,2017,11,05
15407,192,진주,2017-11-05 01:00,2.5,,87.0,,2017-11-05,01:00,2017,11,05
15408,192,진주,2017-11-05 02:00,2.1,,88.0,,2017-11-05,02:00,2017,11,05
15409,192,진주,2017-11-05 03:00,1.4,,88.0,,2017-11-05,03:00,2017,11,05
15410,192,진주,2017-11-05 04:00,1.0,,89.0,,2017-11-05,04:00,2017,11,05
15411,192,진주,2017-11-05 05:00,0.4,,89.0,,2017-11-05,05:00,2017,11,05
15412,192,진주,2017-11-05 06:00,0.2,,90.0,,2017-11-05,06:00,2017,11,05
15413,192,진주,2017-11-05 07:00,0.0,,90.0,,2017-11-05,07:00,2017,11,05
15414,192,진주,2017-11-05 08:00,2.0,,85.0,,2017-11-05,08:00,2017,11,05
15415,192,진주,2017-11-05 09:00,6.7,,72.0,,2017-11-05,09:00,2017,11,05
15416,192,진주,2017-11-05 10:00,9.0,,56.0,,2017-11-05,10:00,2017,11,05
15417,192,진주,2017-11-05 11:00,10.8,,42.0,,2017-11-05,11:00,2017,11,05
15418,192,진주,2017-11-05 12:00,12.7,,37.0,,2017-11-05,12:00,2017,11,05
15419,192,진주,2017-11-05 13:00,14.2,,30.0,,2017-11-05,13:00,2017,11,05
15420,192,진주,2017-11-05 14:00,15.3,,27.0,,2017-11-05,14:00,2017,11,05
15421,192,진주,2017-11-05 15:00,16.5,,27.0,,2017-11-05,15:00,2017,11,05
15422,192,진주,2017-11-05 16:00,16.9,,27.0,,2017-11-05,16:00,2017,11,05
15423,192,진주,2017-11-05 17:00,12.6,,48.0,,2017-11-05,17:00,2017,11,05
15424,192,진주,2017-11-05 18:00,9.5,,57.0,,2017-11-05,18:00,2017,11,05
15425,192,진주,2017-11-05 19:00,6.9,,68.0,,2017-11-05,19:00,2017,11,05
15426,192,진주,2017-11-05 20:00,5.5,,75.0,,2017-11-05,20:00,2017,11,05
15427,192,진주,2017-11-05 21:00,4.3,,81.0,,2017-11-05,21:00,2017,11,05
15428,192,진주,2017-11-05 22:00,3.4,,82.0,,2017-11-05,22:00,2017,11,05
15429,192,진주,2017-11-05 23:00,2.7,,86.0,,2017-11-05,23:00,2017,11,05
15430,192,진주,2017-11-06 00:00,2.0,,87.0,,2017-11-06,00:00,2017,11,06
15431,192,진주,2017-11-06 01:00,1.6,,88.0,,2017-11-06,01:00,2017,11,06
15432,192,진주,2017-11-06 02:00,0.9,,89.0,,2017-11-06,02:00,2017,11,06
15433,192,진주,2017-11-06 03:00,0.5,,89.0,,2017-11-06,03:00,2017,11,06
15434,192,진주,2017-11-06 04:00,0.0,,90.0,,2017-11-06,04:00,2017,11,06
15435,192,진주,2017-11-06 05:00,-0.2,,90.0,,2017-11-06,05:00,2017,11,06
15436,192,진주,2017-11-06 06:00,-0.5,,90.0,,2017-11-06,06:00,2017,11,06
15437,192,진주,2017-11-06 07:00,-0.5,,90.0,,2017-11-06,07:00,2017,11,06
15438,192,진주,2017-11-06 08:00,1.7,,84.0,,2017-11-06,08:00,2017,11,06
15439,192,진주,2017-11-06 09:00,5.6,,73.0,,2017-11-06,09:00,2017,11,06
15440,192,진주,2017-11-06 10:00,9.1,,63.0,,2017-11-06,10:00,2017,11,06
15441,192,진주,2017-11-06 11:00,11.7,,49.0,,2017-11-06,11:00,2017,11,06
15442,192,진주,2017-11-06 12:00,14.5,,39.0,,2017-11-06,12:00,2017,11,06
15443,192,진주,2017-11-06 13:00,16.2,,36.0,,2017-11-06,13:00,2017,11,06
15444,192,진주,2017-11-06 14:00,18.3,,28.0,,2017-11-06,14:00,2017,11,06
15445,192,진주,2017-11-06 15:00,18.0,,33.0,,2017-11-06,15:00,2017,11,06
15446,192,진주,2017-11-06 16:00,18.1,,41.0,,2017-11-06,16:00,2017,11,06
15447,192,진주,2017-11-06 17:00,16.4,,51.0,,2017-11-06,17:00,2017,11,06
15448,192,진주,2017-11-06 18:00,13.6,,67.0,,2017-11-06,18:00,2017,11,06
15449,192,진주,2017-11-06 19:00,11.2,,76.0,,2017-11-06,19:00,2017,11,06
15450,192,진주,2017-11-06 20:00,9.3,,84.0,,2017-11-06,20:00,2017,11,06
15451,192,진주,2017-11-06 21:00,8.0,,87.0,,2017-11-06,21:00,2017,11,06
15452,192,진주,2017-11-06 22:00,7.5,,89.0,,2017-11-06,22:00,2017,11,06
15453,192,진주,2017-11-06 23:00,6.4,,89.0,,2017-11-06,23:00,2017,11,06
15454,192,진주,2017-11-07 00:00,6.0,,90.0,,2017-11-07,00:00,2017,11,07
